fromaccount,toaccount,syscode,timestamp,amount
D62014,1000190,124,2014/11/13 12:31,900
E67962,1000190,124,2014/11/13 19:54,200
A57132,1000190,124,2014/11/13 20:00,200
D73459,1000190,124,2014/11/13 12:19,2700
C19822,1000190,124,2014/11/13 18:52,200
B63236,1000190,124,2014/11/13 19:32,400
C38094,1000190,124,2014/11/13 19:05,400
B47821,1000190,124,2014/11/13 20:01,400
D29774,1000190,124,2014/11/13 18:20,400
A57502,1000190,124,2014/11/13 19:14,200
E69076,1000190,124,2014/11/13 19:09,400
B30390,1000190,124,2014/11/13 20:16,900
E36196,1000190,124,2014/11/13 19:15,400
D63442,1000190,124,2014/11/13 20:16,200
A60711,1000190,124,2014/11/13 20:16,200
A70732,1000190,124,2014/11/13 16:03,400
A39337,1000190,124,2014/11/13 16:45,400
D24011,1000190,124,2014/11/13 12:20,2700
D24011,1000190,124,2014/11/13 12:21,2700
D54846,1000190,124,2014/11/13 19:57,200
B63681,1000190,124,2014/11/13 19:02,200
D24011,1000190,124,2014/11/13 12:23,1800
C50411,1000190,124,2014/11/13 16:29,200
E62103,1000190,124,2014/11/13 18:44,200
D75212,1000190,124,2014/11/13 16:30,200
C46461,1000190,124,2014/11/13 16:30,200
C41962,1000190,124,2014/11/13 18:48,200
B71610,1000190,124,2014/11/13 18:48,200
C29209,1000190,124,2014/11/13 19:25,200
C42057,1000190,124,2014/11/13 19:25,200
C67160,1000190,124,2014/11/13 20:26,200
C26295,1000190,124,2014/11/13 20:22,200
A48982,1000190,124,2014/11/13 15:48,400
A31937,1000190,124,2014/11/13 15:48,200
A44023,1000190,124,2014/11/13 15:49,200
E23649,1000190,124,2014/11/13 17:46,200
E23649,1000190,124,2014/11/13 17:47,400
A66898,1000190,124,2014/11/13 12:23,1800
A55678,1000190,124,2014/11/13 12:24,1800
E68397,1000190,124,2014/11/13 12:25,1800
D50631,1000190,124,2014/11/13 19:51,200
C70466,1000190,124,2014/11/13 19:29,200
C79787,1000190,124,2014/11/13 18:22,200
B42478,1000190,124,2014/11/13 18:10,200
A57127,1000190,124,2014/11/13 12:25,900
C68673,1000190,124,2014/11/13 20:01,200
D46986,1000190,124,2014/11/13 20:01,200
D76802,1000190,124,2014/11/13 15:58,700
D73299,1000190,124,2014/11/13 15:58,700
D75838,1000190,124,2014/11/13 18:23,200
B72157,1000190,124,2014/11/13 18:49,200
A61397,1000190,124,2014/11/13 19:11,200
E51540,1000190,124,2014/11/13 20:12,200
C67207,1000190,124,2014/11/13 20:12,200
C36329,1000190,124,2014/11/13 15:56,200
C35944,1000190,124,2014/11/13 15:58,200
C35944,1000190,124,2014/11/13 15:59,200
C67012,1000190,124,2014/11/13 19:23,200
C65462,1000190,124,2014/11/13 19:20,400
D62620,1000190,124,2014/11/13 12:26,1800
A67399,1000190,124,2014/11/13 12:27,1800
C79568,1000190,124,2014/11/13 12:28,900
E53698,1000190,124,2014/11/13 19:29,200
B46031,1000190,124,2014/11/13 19:53,200
D75754,1000190,124,2014/11/13 20:23,200
D33334,1000190,124,2014/11/13 20:23,200
C77387,1000190,124,2014/11/13 16:02,200
E43029,1000190,124,2014/11/13 18:34,200
C69634,1000190,124,2014/11/13 18:36,200
C35475,1000190,124,2014/11/13 12:28,900
D72515,1000190,124,2014/11/13 12:29,900
B39184,1000190,124,2014/11/13 18:46,400
B54126,1000190,124,2014/11/13 20:13,200
C75321,1000190,124,2014/11/13 19:29,200
A32785,1000190,124,2014/11/14 15:37,2000
C67012,1000190,124,2014/11/14 16:03,200
C73732,1000190,124,2014/11/14 15:38,200
B59761,1000190,124,2014/11/14 12:10,1000
B47557,1000190,124,2014/11/14 12:16,1800
C50883,1000190,124,2014/11/14 12:11,1400
C74513,1000190,124,2014/11/14 12:17,1800
E71276,1000190,124,2014/11/14 12:12,500
C64430,1000190,124,2014/11/14 12:17,1800
B41576,1000190,124,2014/11/14 12:19,1800
B46748,1000190,124,2014/11/14 12:13,900
D69371,1000190,124,2014/11/14 12:24,900
D63858,1000190,124,2014/11/14 12:25,1800
A75455,1000190,124,2014/11/14 12:26,1000
A58628,1000190,124,2014/11/14 12:28,1400
C75696,1000190,124,2014/11/14 12:29,900
C50153,1000190,124,2014/11/14 12:29,900
E71960,1000190,124,2014/11/14 12:31,1000
C65810,1000190,124,2014/11/14 12:32,1400
C40125,1000190,124,2014/11/14 12:32,900
D45664,1000190,124,2014/11/14 12:23,1800
C43627,1000190,124,2014/11/14 12:27,900
C71876,1000190,124,2014/11/14 12:40,500
B71004,1000190,124,2014/11/14 12:40,700
B57134,1000190,124,2014/11/14 12:42,1200
C50942,1000190,124,2014/11/14 12:44,1400
E45884,1000190,124,2014/11/14 12:50,1400
A61062,1000190,124,2014/11/14 13:02,700
B58891,1000190,124,2014/11/14 16:15,400
E63483,1000190,124,2014/11/14 20:16,900
D52818,1000190,124,2014/11/14 12:44,500
B41613,1000190,124,2014/11/14 12:46,1400
D69125,1000190,124,2014/11/14 20:17,200
E68788,1000190,124,2014/11/14 20:17,200
C41708,1000190,124,2014/11/14 20:17,200
A23742,1000190,124,2014/11/14 20:17,200
D54646,1000190,124,2014/11/14 20:04,200
A65436,1000190,124,2014/11/14 19:52,400
E43684,1000190,124,2014/11/14 19:54,200
D33843,1000190,124,2014/11/14 20:01,900
A61103,1000190,124,2014/11/14 16:37,200
C52869,1000190,124,2014/11/14 20:27,200
E78822,1000190,124,2014/11/14 20:27,200
D76444,1000190,124,2014/11/14 20:27,200
B37963,1000190,124,2014/11/14 16:44,200
B75940,1000190,124,2014/11/14 16:44,1000
B73776,1000190,124,2014/11/14 17:43,900
C74702,1000190,124,2014/11/14 18:19,200
E38390,1000190,124,2014/11/14 18:26,200
A43342,1000190,124,2014/11/14 19:20,200
B58736,1000190,124,2014/11/14 18:40,400
D73358,1000190,124,2014/11/14 18:41,200
E79691,1000190,124,2014/11/14 12:21,3600
C52035,1000190,124,2014/11/14 18:05,200
B61858,1000190,124,2014/11/14 18:41,200
D51803,1000190,124,2014/11/14 18:41,200
C66659,1000190,124,2014/11/14 18:41,1000
C77143,1000190,124,2014/11/14 18:28,200
B35137,1000190,124,2014/11/14 17:49,400
A65631,1000190,124,2014/11/14 19:00,200
B32532,1000190,124,2014/11/14 19:00,200
C63548,1000190,124,2014/11/14 19:00,200
E68085,1000190,124,2014/11/14 19:01,200
A63982,1000190,124,2014/11/14 19:03,200
D78343,1000190,124,2014/11/14 18:20,400
C40231,1000190,124,2014/11/14 19:19,200
C64961,1000190,124,2014/11/14 19:22,400
A60724,1000190,124,2014/11/14 19:19,200
E48107,1000190,124,2014/11/14 17:20,200
C70466,1000190,124,2014/11/14 19:33,200
A41670,1000190,124,2014/11/14 19:05,700
D75754,1000190,124,2014/11/14 19:15,400
C24353,1000190,124,2014/11/14 19:34,400
A41618,1000190,124,2014/11/14 19:11,200
E79702,1000190,124,2014/11/14 15:42,400
E59879,1000190,124,2014/11/14 15:45,700
D47878,1000190,124,2014/11/14 15:48,200
A76998,1000190,124,2014/11/14 15:48,200
A63588,1000190,124,2014/11/14 18:25,400
D42421,1000190,124,2014/11/15 19:34,200
E63483,1000190,124,2014/11/15 19:53,900
A51343,1000190,124,2014/11/15 19:59,2000
B66860,1000190,124,2014/11/15 15:58,200
E17128,1000190,124,2014/11/15 16:01,200
D75754,1000190,124,2014/11/15 20:17,200
B46031,1000190,124,2014/11/15 20:34,200
E75155,1000190,124,2014/11/15 15:45,400
E73557,1000190,124,2014/11/15 15:53,400
A31937,1000190,124,2014/11/15 15:49,200
C62580,1000190,124,2014/11/15 16:18,200
D63048,1000190,124,2014/11/15 19:55,400
A38516,1000190,124,2014/11/15 9:21,200
E54210,1000190,124,2014/11/15 15:59,200
C58969,1000190,124,2014/11/15 19:56,400
E69703,1000190,124,2014/11/15 15:40,200
A41670,1000190,124,2014/11/15 15:59,700
C73248,1000190,124,2014/11/15 16:11,200
A53446,1000190,124,2014/11/15 16:11,200
E79430,1000190,124,2014/11/15 16:04,200
D19243,1000190,124,2014/11/15 15:50,200
C26200,1000190,124,2014/11/15 15:51,600
C36329,1000190,124,2014/11/15 15:51,400
B72157,1000190,124,2014/11/15 15:52,200
C41962,1000190,124,2014/11/15 15:52,200
A62984,1000190,124,2014/11/15 16:04,200
D65826,1000190,124,2014/11/15 20:14,200
D54846,1000190,124,2014/11/15 20:32,200
C70297,1000190,124,2014/11/15 9:15,500
E60262,1000190,124,2014/11/15 20:25,200
E72867,1000190,124,2014/11/15 19:33,200
E40172,1000190,124,2014/11/15 19:34,200
D42421,1000190,124,2014/11/15 19:34,200
E37944,1000190,124,2014/11/15 17:21,200
E75948,1000190,124,2014/11/15 17:46,200
C67260,1000190,124,2014/11/15 18:31,400
D49527,1000190,124,2014/11/15 18:31,200
E69472,1000190,124,2014/11/15 19:18,200
C69365,1000190,124,2014/11/15 19:03,200
A39026,1000190,124,2014/11/15 17:08,200
D45951,1000190,124,2014/11/15 17:29,200
D79128,1000190,124,2014/11/15 18:13,200
A79708,1000190,124,2014/11/15 19:21,200
B66615,1000190,124,2014/11/15 10:55,2000
E41111,1000190,124,2014/11/15 19:10,200
B57931,1000190,124,2014/11/15 18:27,200
B33889,1000190,124,2014/11/15 17:18,400
E76074,1000190,124,2014/11/15 16:34,400
B72034,1000190,124,2014/11/15 17:15,400
A71724,1000190,124,2014/11/15 19:23,200
A77035,1000190,124,2014/11/15 17:59,200
B62302,1000190,124,2014/11/15 9:47,500
C52910,1000190,124,2014/11/15 12:17,1800
C47233,1000190,124,2014/11/15 12:18,1800
D63858,1000190,124,2014/11/15 12:28,1800
D52734,1000190,124,2014/11/15 12:29,1000
B58067,1000190,124,2014/11/15 12:14,1800
E53092,1000190,124,2014/11/15 12:14,1800
A73227,1000190,124,2014/11/15 12:15,1800
BB8339,1000190,124,2014/11/15 12:35,1400
E36175,1000190,124,2014/11/15 12:36,1400
C36705,1000190,124,2014/11/15 19:12,400
A49244,1000190,124,2014/11/15 18:39,200
E47563,1000190,124,2014/11/15 18:39,200
C64188,1000190,124,2014/11/15 12:23,1600
B78203,1000190,124,2014/11/15 12:16,1800
E56926,1000190,124,2014/11/15 12:24,1000
B66063,1000190,124,2014/11/15 12:26,3200
C71876,1000190,124,2014/11/15 12:26,900
B60099,1000190,124,2014/11/15 12:40,700
A57773,1000190,124,2014/11/15 12:41,500
C70925,1000190,124,2014/11/15 12:42,500
D74992,1000190,124,2014/11/15 15:23,900
D72283,1000190,124,2014/11/15 14:34,500
E58177,1000190,124,2014/11/15 12:38,1400
C62545,1000190,124,2014/11/15 12:40,1200
D59795,1000190,124,2014/11/15 12:31,1800
B75733,1000190,124,2014/11/15 11:54,500
E47563,1000190,124,2014/11/15 18:39,200
E77748,1000190,124,2014/11/15 12:32,1400
C29916,1000190,124,2014/11/15 12:32,700
C69462,1000190,124,2014/11/15 12:34,1800
B52737,1000190,124,2014/11/15 12:37,500
A64047,1000190,124,2014/11/15 18:55,500
C70466,1000190,124,2014/11/16 19:22,200
E43029,1000190,124,2014/11/16 18:51,200
A57715,1000190,124,2014/11/16 18:42,400
B30390,1000190,124,2014/11/16 19:42,900
A24556,1000190,124,2014/11/16 20:00,200
D75754,1000190,124,2014/11/16 20:18,200
C58034,1000190,124,2014/11/16 20:22,400
E60978,1000190,124,2014/11/16 19:50,500
B57374,1000190,124,2014/11/16 19:50,500
A51022,1000190,124,2014/11/16 16:52,1800
A41618,1000190,124,2014/11/16 19:42,200
E41926,1000190,124,2014/11/16 19:57,200
B13117,1000190,124,2014/11/16 20:27,200
B13117,1000190,124,2014/11/16 20:27,200
C52247,1000190,124,2014/11/16 19:01,200
E40172,1000190,124,2014/11/16 19:42,200
E65934,1000190,124,2014/11/16 20:16,200
A66594,1000190,124,2014/11/16 19:54,400
D75128,1000190,124,2014/11/16 19:40,200
D33666,1000190,124,2014/11/16 20:19,200
E53698,1000190,124,2014/11/16 19:32,200
E76415,1000190,124,2014/11/16 20:05,400
B23527,1000190,124,2014/11/16 20:05,500
A65115,1000190,124,2014/11/16 20:08,700
C74643,1000190,124,2014/11/16 18:27,200
B61126,1000190,124,2014/11/16 19:06,200
A65631,1000190,124,2014/11/16 19:06,200
A24556,1000190,124,2014/11/16 20:00,200
B74894,1000190,124,2014/11/16 16:52,500
B74894,1000190,124,2014/11/16 16:52,500
D77910,1000190,124,2014/11/16 12:18,8100
C68560,1000190,124,2014/11/16 12:19,1800
D39736,1000190,124,2014/11/16 16:43,200
A76234,1000190,124,2014/11/16 12:21,900
B67698,1000190,124,2014/11/16 12:22,900
D19243,1000190,124,2014/11/16 12:24,900
E69703,1000190,124,2014/11/16 15:39,200
E59879,1000190,124,2014/11/16 15:41,700
B74323,1000190,124,2014/11/16 15:52,200
E39326,1000190,124,2014/11/16 15:52,1000
E65424,1000190,124,2014/11/16 16:13,700
E79176,1000190,124,2014/11/16 16:32,200
C58338,1000190,124,2014/11/16 17:10,200
E79430,1000190,124,2014/11/16 16:00,200
D42509,1000190,124,2014/11/16 17:49,200
E51307,1000190,124,2014/11/16 13:57,500
E51307,1000190,124,2014/11/16 13:57,500
D57955,1000190,124,2014/11/16 13:57,500
E58177,1000190,124,2014/11/16 13:57,500
D69098,1000190,124,2014/11/16 15:46,500
E51802,1000190,124,2014/11/16 15:56,200
B54212,1000190,124,2014/11/16 16:26,200
D38399,1000190,124,2014/11/16 16:26,200
C48841,1000190,124,2014/11/16 14:47,1600
A30068,1000190,124,2014/11/16 15:10,900
A53446,1000190,124,2014/11/16 18:16,200
B69309,1000190,124,2014/11/16 15:49,400
A68071,1000190,124,2014/11/16 15:57,3000
D78343,1000190,124,2014/11/16 15:57,200
B34870,1000190,124,2014/11/16 16:20,1800
A77353,1000190,124,2014/11/16 16:09,200
C24353,1000190,124,2014/11/17 19:10,400
A55641,1000190,124,2014/11/17 13:22,900
A64119,1000190,124,2014/11/17 19:51,200
C48255,1000190,124,2014/11/17 12:45,900
A41618,1000190,124,2014/11/17 19:55,200
B74323,1000190,124,2014/11/17 16:01,200
C44938,1000190,124,2014/11/17 19:33,200
B41785,1000190,124,2014/11/17 19:33,200
D49840,1000190,124,2014/11/17 19:17,400
E64782,1000190,124,2014/11/17 16:02,200
E61822,1000190,124,2014/11/17 16:03,200
B67078,1000190,124,2014/11/17 19:18,200
A76208,1000190,124,2014/11/17 20:22,1000
A75714,1000190,124,2014/11/17 15:57,200
A57502,1000190,124,2014/11/17 18:58,200
B51794,1000190,124,2014/11/17 18:58,200
A55641,1000190,124,2014/11/17 13:22,900
E67962,1000190,124,2014/11/17 20:27,200
A57132,1000190,124,2014/11/17 20:39,400
A34139,1000190,124,2014/11/17 19:18,200
C19822,1000190,124,2014/11/17 19:59,200
D74421,1000190,124,2014/11/17 20:02,200
A31937,1000190,124,2014/11/17 20:25,200
D76802,1000190,124,2014/11/17 15:47,200
E44790,1000190,124,2014/11/17 15:52,200
B71610,1000190,124,2014/11/17 18:48,200
D51803,1000190,124,2014/11/17 19:18,200
D73891,1000190,124,2014/11/17 19:18,200
B46155,1000190,124,2014/11/17 19:41,200
A72650,1000190,124,2014/11/17 12:23,900
E68397,1000190,124,2014/11/17 12:33,900
C66133,1000190,124,2014/11/17 20:34,400
B72157,1000190,124,2014/11/17 18:48,200
C41962,1000190,124,2014/11/17 18:48,200
B71089,1000190,124,2014/11/17 19:40,200
B37963,1000190,124,2014/11/17 16:09,200
A39026,1000190,124,2014/11/17 19:12,200
D29312,1000190,124,2014/11/17 19:12,200
C73828,1000190,124,2014/11/17 15:27,1400
E64414,1000190,124,2014/11/17 20:25,200
C26200,1000190,124,2014/11/17 16:11,400
B58736,1000190,124,2014/11/17 19:50,200
B58736,1000190,124,2014/11/17 19:50,200
E61599,1000190,124,2014/11/17 19:50,200
E69703,1000190,124,2014/11/17 15:39,200
C55087,1000190,124,2014/11/17 19:56,700
E41111,1000190,124,2014/11/17 19:03,200
C65462,1000190,124,2014/11/17 19:27,200
C70466,1000190,124,2014/11/17 19:35,200
E55224,1000190,124,2014/11/17 19:46,200
A69003,1000190,124,2014/11/17 19:38,200
A47244,1000190,124,2014/11/17 18:42,200
D61820,1000190,124,2014/11/17 19:25,900
C69634,1000190,124,2014/11/17 19:38,200
D19243,1000190,124,2014/11/17 19:57,400
C69365,1000190,124,2014/11/17 19:58,200
D42421,1000190,124,2014/11/17 18:02,400
A47244,1000190,124,2014/11/17 18:42,200
E67889,1000190,124,2014/11/17 13:54,900
A51022,1000190,124,2014/11/17 20:26,200
E62103,1000190,124,2014/11/17 18:52,200
B47580,1000190,124,2014/11/17 19:00,200
A60724,1000190,124,2014/11/17 19:26,200
C65462,1000190,124,2014/11/17 19:27,200
C67012,1000190,124,2014/11/17 15:41,200
E63483,1000190,124,2014/11/17 20:04,900
E54913,1000190,124,2014/11/17 20:21,1000
C31291,1000190,124,2014/11/17 20:26,200
C38653,1000190,124,2014/11/17 20:38,400
D73296,1000190,124,2014/11/17 15:55,200
E75409,1000190,124,2014/11/17 19:03,200
E28547,1000190,124,2014/11/17 19:24,700
C36329,1000190,124,2014/11/17 15:55,400
A71724,1000190,124,2014/11/17 15:55,200
A76883,1000190,124,2014/11/17 16:24,200
A61397,1000190,124,2014/11/17 16:21,200
E48107,1000190,124,2014/11/17 16:39,200
B47821,1000190,124,2014/11/17 17:34,200
C77933,1000190,124,2014/11/17 16:31,200
A44023,1000190,124,2014/11/17 16:49,200
C58338,1000190,124,2014/11/17 16:25,200
C40231,1000190,124,2014/11/17 16:53,200
C71831,1000190,124,2014/11/17 16:43,2000
B76330,1000190,124,2014/11/17 12:11,1800
D74797,1000190,124,2014/11/17 17:26,1000
D19243,1000190,124,2014/11/17 12:12,1800
A57253,1000190,124,2014/11/17 12:13,1800
C62580,1000190,124,2014/11/17 17:35,200
B76656,1000190,124,2014/11/17 12:14,1800
C54805,1000190,124,2014/11/17 16:49,400
B71303,1000190,124,2014/11/17 12:16,900
B52914,1000190,124,2014/11/17 12:19,900
B61858,1000190,124,2014/11/17 17:09,200
C75795,1000190,124,2014/11/17 17:20,200
C26200,1000190,124,2014/11/18 19:47,200
B73776,1000190,124,2014/11/18 20:18,200
D75754,1000190,124,2014/11/18 19:57,200
E68788,1000190,124,2014/11/18 20:03,200
A23742,1000190,124,2014/11/18 20:03,200
C41708,1000190,124,2014/11/18 20:03,200
D69125,1000190,124,2014/11/18 20:03,200
E60991,1000190,124,2014/11/18 20:11,200
B73776,1000190,124,2014/11/18 20:23,200
C57798,1000190,124,2014/11/18 12:19,5400
E66763,1000190,124,2014/11/18 12:20,1800
D76081,1000190,124,2014/11/18 12:21,1800
E53754,1000190,124,2014/11/18 12:21,900
E73054,1000190,124,2014/11/18 12:21,1800
B47964,1000190,124,2014/11/18 12:22,1800
D47564,1000190,124,2014/11/18 12:22,900
B36676,1000190,124,2014/11/18 20:01,200
E41261,1000190,124,2014/11/18 19:45,200
D44567,1000190,124,2014/11/18 19:45,200
A55329,1000190,124,2014/11/18 20:04,400
B30390,1000190,124,2014/11/18 20:08,900
C49912,1000190,124,2014/11/18 20:10,1000
E60262,1000190,124,2014/11/18 20:28,200
A53446,1000190,124,2014/11/18 17:37,200
B25202,1000190,124,2014/11/18 18:44,900
C73248,1000190,124,2014/11/18 15:47,200
E57495,1000190,124,2014/11/18 15:47,200
D62278,1000190,124,2014/11/18 15:42,900
C36705,1000190,124,2014/11/18 16:26,200
C71420,1000190,124,2014/11/18 12:23,1800
D38947,1000190,124,2014/11/18 14:50,900
C55062,1000190,124,2014/11/18 16:14,200
C30822,1000190,124,2014/11/18 12:24,1400
E79092,1000190,124,2014/11/18 12:25,700
A58628,1000190,124,2014/11/18 12:26,1800
A48982,1000190,124,2014/11/18 16:38,200
E57933,1000190,124,2014/11/18 14:52,700
B19503,1000190,124,2014/11/18 12:27,1800
A57745,1000190,124,2014/11/18 12:28,1800
B45585,1000190,124,2014/11/18 12:28,900
E44063,1000190,124,2014/11/18 12:29,1600
D78343,1000190,124,2014/11/18 18:06,200
C61815,1000190,124,2014/11/18 16:25,200
D39736,1000190,124,2014/11/18 16:39,200
E44063,1000190,124,2014/11/18 12:31,2300
B13126,1000190,124,2014/11/18 15:44,400
C41994,1000190,124,2014/11/18 17:58,1000
C19176,1000190,124,2014/11/18 18:39,200
A33123,1000190,124,2014/11/18 19:22,200
E67056,1000190,124,2014/11/18 16:03,200
D47238,1000190,124,2014/11/18 17:50,200
C71140,1000190,124,2014/11/18 18:01,200
C38094,1000190,124,2014/11/18 19:17,900
E51540,1000190,124,2014/11/18 19:27,200
C67207,1000190,124,2014/11/18 19:27,200
D53796,1000190,124,2014/11/18 19:35,200
E36196,1000190,124,2014/11/18 19:35,200
D56571,1000190,124,2014/11/18 19:22,200
E48107,1000190,124,2014/11/18 17:34,200
C67012,1000190,124,2014/11/18 15:37,200
E71486,1000190,124,2014/11/18 15:45,500
C24353,1000190,124,2014/11/18 18:37,400
E46703,1000190,124,2014/11/18 19:32,200
A41710,1000190,124,2014/11/18 19:01,200
D29774,1000190,124,2014/11/18 19:01,200
A41618,1000190,124,2014/11/18 19:02,200
E74198,1000190,124,2014/11/18 19:02,1000
B61858,1000190,124,2014/11/18 16:03,200
C49278,1000190,124,2014/11/18 17:34,200
E51802,1000190,124,2014/11/18 19:39,200
E45629,1000190,124,2014/11/18 19:28,1000
D50631,1000190,124,2014/11/18 19:07,200
C70466,1000190,124,2014/11/18 19:36,200
E69703,1000190,124,2014/11/18 15:38,200
C58338,1000190,124,2014/11/18 16:44,200
B74894,1000190,124,2014/11/18 15:46,500
B65908,1000190,124,2014/11/18 16:12,200
B79450,1000190,124,2014/11/18 15:39,200
A74149,1000190,124,2014/11/18 15:40,900
A74149,1000190,124,2014/11/18 15:40,400
B73416,1000190,124,2014/11/18 17:31,200
C73732,1000190,124,2014/11/18 17:31,200
C73732,1000190,124,2014/11/18 17:31,200
B47900,1000190,124,2014/11/18 17:31,200
B63681,1000190,124,2014/11/18 19:04,200
A44023,1000190,124,2014/11/18 15:54,200
EC8727,1000190,124,2014/11/18 16:13,200
A62723,1000190,124,2014/11/18 17:54,200
B25202,1000190,124,2014/11/18 16:26,900
B57044,1000190,124,2014/11/19 16:52,400
E71312,1000190,124,2014/11/19 17:03,200
B71089,1000190,124,2014/11/19 16:52,200
A76883,1000190,124,2014/11/19 16:26,400
C48256,1000190,124,2014/11/19 17:31,400
C77387,1000190,124,2014/11/19 17:31,200
C22550,1000190,124,2014/11/19 17:02,200
D59023,1000190,124,2014/11/19 16:21,200
D59023,1000190,124,2014/11/19 16:21,200
E58782,1000190,124,2014/11/19 16:41,200
C77933,1000190,124,2014/11/19 17:33,400
B33777,1000190,124,2014/11/19 16:01,200
A62984,1000190,124,2014/11/19 16:01,200
A74651,1000190,124,2014/11/19 16:58,200
D57606,1000190,124,2014/11/19 16:58,200
E61822,1000190,124,2014/11/19 17:38,200
E60259,1000190,124,2014/11/19 18:01,400
B75791,1000190,124,2014/11/19 18:22,200
D68201,1000190,124,2014/11/19 18:22,200
D70168,1000190,124,2014/11/19 15:35,400
D54361,1000190,124,2014/11/19 15:39,200
B53610,1000190,124,2014/11/19 15:39,200
A44023,1000190,124,2014/11/19 15:43,200
A48982,1000190,124,2014/11/19 15:43,200
C75321,1000190,124,2014/11/19 15:44,200
A53446,1000190,124,2014/11/19 18:09,200
B73336,1000190,124,2014/11/19 15:40,1000
E68690,1000190,124,2014/11/19 15:41,200
D57094,1000190,124,2014/11/19 15:45,200
D57094,1000190,124,2014/11/19 15:46,200
B13126,1000190,124,2014/11/19 15:47,400
E50866,1000190,124,2014/11/19 15:48,1000
E44790,1000190,124,2014/11/19 15:53,200
E76074,1000190,124,2014/11/19 16:21,400
B47821,1000190,124,2014/11/19 16:37,200
C51940,1000190,124,2014/11/19 16:37,400
E23649,1000190,124,2014/11/19 17:38,600
B54212,1000190,124,2014/11/19 16:31,200
D75997,1000190,124,2014/11/19 17:06,200
C62580,1000190,124,2014/11/19 17:06,200
E25629,1000190,124,2014/11/19 13:15,700
B71089,1000190,124,2014/11/19 18:02,500
D54736,1000190,124,2014/11/19 18:03,2000
C69365,1000190,124,2014/11/19 16:33,200
C51856,1000190,124,2014/11/19 16:01,200
A58276,1000190,124,2014/11/19 16:01,200
C58256,1000190,124,2014/11/19 20:11,200
A72286,1000190,124,2014/11/19 20:11,200
A37596,1000190,124,2014/11/19 20:22,200
E62103,1000190,124,2014/11/19 18:48,200
C79020,1000190,124,2014/11/19 19:04,200
C67207,1000190,124,2014/11/19 19:15,200
A21872,1000190,124,2014/11/19 12:39,900
A41531,1000190,124,2014/11/19 19:12,500
B46031,1000190,124,2014/11/19 20:28,600
A57745,1000190,124,2014/11/19 12:23,1800
C44339,1000190,124,2014/11/19 12:24,1800
E28611,1000190,124,2014/11/19 12:25,900
A74874,1000190,124,2014/11/19 12:25,1800
C67160,1000190,124,2014/11/19 20:04,200
E53698,1000190,124,2014/11/19 18:40,200
C31291,1000190,124,2014/11/19 12:19,3600
E74305,1000190,124,2014/11/19 19:20,1000
E61426,1000190,124,2014/11/19 12:20,1000
E61426,1000190,124,2014/11/19 12:20,1000
C63548,1000190,124,2014/11/19 19:05,200
A71724,1000190,124,2014/11/19 18:47,200
B64662,1000190,124,2014/11/19 19:20,200
B30390,1000190,124,2014/11/19 19:54,900
A41618,1000190,124,2014/11/19 19:27,200
A41531,1000190,124,2014/11/19 17:50,400
C54597,1000190,124,2014/11/19 12:20,700
D67983,1000190,124,2014/11/19 12:21,900
D54846,1000190,124,2014/11/19 20:01,200
B32532,1000190,124,2014/11/19 19:05,200
A49796,1000190,124,2014/11/19 13:52,500
B50597,1000190,124,2014/11/19 12:21,1800
B50597,1000190,124,2014/11/19 12:22,1800
B61126,1000190,124,2014/11/19 20:25,200
B56296,1000190,124,2014/11/19 20:25,200
A65631,1000190,124,2014/11/19 20:25,200
E52853,1000190,124,2014/11/19 20:10,200
D66714,1000190,124,2014/11/19 20:10,200
C69634,1000190,124,2014/11/19 20:10,200
C59947,1000190,124,2014/11/19 19:17,200
E71186,1000190,124,2014/11/19 19:17,200
E71186,1000190,124,2014/11/19 19:17,200
B51839,1000190,124,2014/11/19 20:18,200
E71113,1000190,124,2014/11/19 20:18,200
C67045,1000190,124,2014/11/19 19:02,200
D73358,1000190,124,2014/11/19 19:24,200
E72341,1000190,124,2014/11/19 18:35,200
B46450,1000190,124,2014/11/19 18:35,200
B45212,1000190,124,2014/11/19 18:35,200
A49743,1000190,124,2014/11/19 19:31,1000
E75767,1000190,124,2014/11/19 20:27,600
B50415,1000190,124,2014/11/19 19:29,400
C79366,1000190,124,2014/11/19 18:38,200
C46634,1000190,124,2014/11/19 19:02,200
A39026,1000190,124,2014/11/19 18:55,200
A66621,1000190,124,2014/11/19 17:47,200
A66621,1000190,124,2014/11/19 17:47,200
E65680,1000190,124,2014/11/19 12:26,1800
D75128,1000190,124,2014/11/19 19:57,200
C78841,1000190,124,2014/11/19 12:27,900
E40172,1000190,124,2014/11/19 20:08,200
E41926,1000190,124,2014/11/19 20:19,200
E74572,1000190,124,2014/11/19 20:03,200
E55711,1000190,124,2014/11/19 19:38,400
E59879,1000190,124,2014/11/22 15:37,700
E51802,1000190,124,2014/11/22 15:50,400
B63509,1000190,124,2014/11/22 15:01,500
D44567,1000190,124,2014/11/22 14:20,900
E67700,1000190,124,2014/11/22 8:41,1800
E35834,1000190,124,2014/11/22 16:16,400
E53698,1000190,124,2014/11/22 18:48,200
C60734,1000190,124,2014/11/22 8:43,1000
C36329,1000190,124,2014/11/22 18:34,400
C60175,1000190,124,2014/11/22 13:10,1000
D79128,1000190,124,2014/11/22 18:06,200
E63450,1000190,124,2014/11/22 18:02,200
C69365,1000190,124,2014/11/22 17:24,1000
